"('teacher', 31)",1
"('professor', 40)",1
"('class', 33)",1
"('help', 20)",1
"('understand', 10)",1
"('guy', 9)",1
"('assignment', 13)",1
"('work', 11)",1
"('thing', 6)",1
"('answer', 6)",1
"('grader', 7)",1
"('example', 6)",1
"('time', 4)",1
"('program', 4)",1
"('job', 6)",1
"('concept', 3)",1
"('feedback', 3)",1
"('use', 4)",1
"('learn', 7)",1
"('convey', 3)",1
